0 NA18968 0 HG00675 0.0470863
0 NA18968 0 HG00701 0.0537363
0 NA18968 0 HG01811 0.0454945
0 NA18968 0 HG01870 0.0510691
0 NA18968 0 HG02048 0.0518237
0 NA18968 0 HG02064 0.0528466
0 NA18968 0 NA18537 0.0459664
0 NA18968 0 NA18748 0.0476925
0 NA18968 0 NA18939 0.0480591
0 NA18980 0 HG00533 0.0457115
0 NA18980 0 HG01870 0.0470424
0 NA18980 0 HG02064 0.0564367
0 NA18980 0 NA18968 0.0622038
0 NA18986 0 HG02064 0.0555963
0 NA18986 0 NA18949 0.0541418
